census_2010_block_id,sector_id,number_of_jobs,census_block_id
530330006003008,7,1,25398
530330006003009,7,1,25397
530330006003011,9,12,15853
530330006003012,2,4,15822
530330006003012,9,0,15822
530330006003012,11,1,15822
530330006003013,7,1,15854
530330006003016,2,3,21549
530330006003016,4,1,21549
530330006003016,7,13,21549
530330006003017,7,1,15851
530330006003017,8,1,15851
530330006003017,11,1,15851
530330006004000,7,5,15852
530330006004000,9,1,15852
530330006004000,10,2,15852
530330006004000,11,1,15852
530330006004001,3,1,11363
530330006004001,7,1,11363
530330006004002,4,3,11364
530330006004002,7,4,11364
530330006004002,8,1,11364
530330006004002,9,2,11364
530330006004002,11,2,11364
530330006004003,2,1,22313
530330006004003,4,1,22313
530330006004003,7,1,22313
530330006004003,11,6,22313
530330006004003,13,71,22313
530330006004004,3,1,22312
530330006004004,7,3,22312
530330006004005,3,1,15816
530330006004005,4,1,15816
530330006004005,7,1,15816
530330006004005,9,3,15816
530330006004007,5,20,15821
530330006004007,9,55,15821
530330006004007,10,1,15821
530330006004012,8,16,22307
530330006004012,10,1,22307
530330006004012,11,1,22307
530330006004013,2,4,22308
530330006004013,7,5,22308
530330006004013,8,3,22308
530330006004013,11,3,22308
530330006004015,2,2,2077
530330006004015,3,18,2077
530330006004015,4,28,2077
530330006004015,5,3,2077
530330006004015,7,156,2077
530330006004015,9,180,2077
530330006004015,11,20,2077
530330006004016,11,2,22123
530330006004017,2,3,22122
530330006004017,5,1,22122
530330006004017,7,2,22122
530330006004017,10,1,22122
530330006004017,11,3,22122
530330006004018,2,1,15817
530330006004018,4,4,15817
530330006004018,7,3,15817
530330006004018,9,23,15817
530330006004018,11,2,15817
530330006004020,9,4036,15820
530330006004024,5,23,15818
530330006004024,7,80,15818
530330006004024,9,-1967,15818
530330006004028,5,-20,51912
530330006004028,7,-72,51912
530330006004028,9,-69,51912
530330006004029,7,77,15819
530330006004029,9,19,15819
530330006004030,2,1,20090
530330006004030,5,10,20090
530330006004030,7,2,20090
530330006004030,9,0,20090
530330006004030,11,2,20090
530330006005004,7,7,20135
530330006005004,8,1,20135
530330006005004,9,2,20135
530330006005004,10,1,20135
530330006005004,11,2,20135
530330006005006,7,1,22314
530330006005007,7,1,22321
530330006005007,8,10,22321
530330006005008,8,23,22320
530330006005009,2,2,12239
530330006005009,7,2,12239
530330006005009,9,1,12239
530330006005012,2,0,12241
530330006005013,9,2,12243
530330006005014,7,5,22315
530330006005015,5,1,12242
530330006005015,7,1,12242
530330006005016,3,-5,22310
530330006005016,7,0,22310
530330006005016,11,1,22310
530330006005017,2,3,22045
530330006005017,9,1,22045
530330006005018,4,1,22311
530330006005018,7,1,22311
530330006006000,7,90,4192
530330006006000,9,5,4192
530330006006000,11,4,4192
530330006006001,7,64,13863
530330006006001,11,1,13863
530330006006002,4,8,12591
530330006006002,7,1,12591
530330006006002,9,1,12591
530330006006002,11,1,12591
530330006006004,2,1,12335
530330006006004,4,1,12335
530330006006004,7,10,12335
530330006006004,8,22,12335
530330006006004,9,8,12335
530330006006004,10,9,12335
530330006006004,11,3,12335
530330006006005,5,1,22319
530330006006005,7,4,22319
530330006006005,9,2,22319
530330006006005,11,1,22319
530330006006007,11,1,12240
530330006006008,2,2,12244
530330006006008,7,2,12244
530330006006008,9,12,12244
530330006006008,11,2,12244
530330006006009,3,1,22316
530330006006009,8,1,22316
530330006006009,9,0,22316
530330006006011,2,4,20827
530330006006011,11,1,20827
530330007001000,3,7,23863
530330007001000,7,11,23863
530330007001000,9,14,23863
530330007001000,10,1,23863
530330007001000,11,3,23863
530330007001001,2,6,25468
530330007001001,7,24,25468
530330007001001,8,6,25468
530330007001001,9,11,25468
530330007001001,11,2,25468
530330007001002,4,12,20259
530330007001002,7,51,20259
530330007001002,9,114,20259
530330007001002,10,28,20259
530330007001002,11,12,20259
530330007001003,2,20,26279
530330007001003,3,8,26279
530330007001003,4,6,26279
530330007001003,5,2,26279
530330007001003,7,23,26279
530330007001003,8,8,26279
530330007001003,10,13,26279
530330007001003,11,23,26279
530330007001004,4,3,17548
530330007001004,5,1,17548
530330007001004,7,9,17548
530330007001004,9,1,17548
530330007001004,10,48,17548
530330007001004,11,13,17548
530330007001005,2,5,26282
530330007001005,3,1,26282
530330007001005,4,4,26282
530330007001005,7,3,26282
530330007001006,4,3,24068
530330007001006,7,1,24068
530330007001006,10,1,24068
530330007001007,2,23,7948
530330007001007,7,4,7948
530330007001007,9,0,7948
530330007001007,11,4,7948
530330007001008,2,6,26283
530330007001008,7,5,26283
530330007001008,9,0,26283
530330007001008,11,1,26283
530330007001009,2,2,26281
530330007001009,4,0,26281
530330007001009,5,9,26281
530330007001009,7,2,26281
530330007001009,11,51,26281
530330007001010,4,2,26280
530330007001010,5,4,26280
530330007001010,7,-14,26280
530330007001010,9,-50,26280
530330007001010,10,14,26280
530330007001010,11,43,26280
530330007001010,12,25,26280
530330007001011,2,2,17551
530330007001011,4,3,17551
530330007001011,9,3,17551
530330007001011,10,35,17551
530330007001011,11,7,17551
530330007001012,2,4,17552
530330007001012,4,1,17552
530330007001012,5,2,17552
530330007001012,11,30,17552
530330007002000,3,1,14984
530330007002000,5,4,14984
530330007002000,7,12,14984
530330007002000,8,1,14984
530330007002000,9,77,14984
530330007002000,11,2,14984
530330007002002,7,1,17549
530330007002002,11,3,17549
530330007002003,7,4,17550
530330007002003,11,1,17550
530330007002004,7,5,17555
530330007002004,10,20,17555
530330007002004,11,3,17555
530330007002005,7,3,17558
530330007002006,5,1,17559
530330007002006,9,1,17559
530330007002006,11,1,17559
530330007002007,2,4,17560
530330007002007,7,1,17560
530330007002007,9,1,17560
530330007002007,11,1,17560
530330007002008,5,147,17561
530330007002008,7,2,17561
530330007002008,10,1,17561
530330007002010,5,52,17562
530330007002010,7,168,17562
530330007002010,8,1,17562
530330007002010,9,0,17562
530330007002010,11,18,17562
530330007002011,5,1,17556
530330007002011,7,6,17556
530330007002011,10,31,17556
530330007002011,11,5,17556
530330007002012,7,1,17566
530330007002012,8,1,17566
530330007002013,7,1,17565
530330007002014,7,1,17567
530330007002014,11,0,17567
530330007002015,5,1,17564
530330007002015,7,1,17564
530330007002015,9,11,17564
530330007002016,2,2,17557
530330007002016,5,1,17557
530330007002016,7,2,17557
530330007002016,10,2,17557
530330007002016,11,7,17557
530330007002017,7,5,17553
530330007002018,4,3,17554
530330007002018,5,4,17554
530330007002018,7,5,17554
530330007002019,5,3,22466
530330007002019,9,3,22466
530330007003000,2,5,21400
530330007003000,7,1,21400
530330007003000,11,1,21400
530330007003001,7,5,14987
530330007003001,8,2,14987
530330007003001,11,4,14987
530330007003002,7,1,14981
530330007003002,11,4,14981
530330007003003,3,1,22677
530330007003003,7,3,22677
530330007003004,5,105,22676
530330007003004,7,2,22676
530330007003004,10,9,22676
530330007003004,11,2,22676
530330007003005,4,1,14331
530330007003005,7,2,14331
530330007003005,8,1,14331
530330007003005,11,11,14331
530330007003006,7,2,22678
530330007003007,2,1,14986
530330007003007,3,1,14986
530330007003007,7,4,14986
530330007003007,11,2,14986
530330007003008,5,3,9962
530330007003008,9,0,9962
530330007003008,11,6,9962
530330007003009,5,1,9961
530330007003009,10,16,9961
530330007003009,11,1,9961
530330007003010,2,-2,27214
530330007003010,4,0,27214
530330007003010,5,-351,27214
530330007003010,7,-70,27214
530330007003010,8,0,27214
530330007003010,9,-4,27214
530330007003010,10,-117,27214
530330007003010,11,-12,27214
530330007004000,2,7,27814
530330007004001,4,1,27815
530330007004001,9,0,27815
530330007004002,2,3,14975
530330007004003,4,1,14976
530330007004004,3,1,22667
530330007004004,5,1,22667
530330007004004,7,1,22667
530330007004004,9,3,22667
530330007004005,2,3,22669
530330007004006,2,2,22671
530330007004006,7,2,22671
530330007004006,11,2,22671
530330007004007,5,5,22673
530330007004007,9,2,22673
530330007004007,11,7,22673
530330007004008,4,67,22675
530330007004008,5,1,22675
530330007004008,7,1,22675
530330007004008,9,8,22675
530330007004008,10,7,22675
530330007004008,11,4,22675
530330007004009,1,1,22860
530330007004009,7,3,22860
530330007004010,8,1,22861
530330007004010,11,3,22861
530330007004011,4,1,14982
530330007004012,2,5,22668
530330007004012,9,1,22668
530330007004012,11,1,22668
530330007004013,5,1,22670
530330007004013,7,2,22670
530330007004014,9,3,22672
530330007004014,11,1,22672
530330007004015,2,1,22674
530330007004015,5,2,22674
530330007004015,7,3,22674
530330007004015,8,1,22674
530330007004015,9,11,22674
530330007004015,10,4,22674
530330007004016,11,4,20127
530330008001001,8,1,18421
530330008001002,4,1,26266
530330008001003,5,1,26267
530330008001004,5,1,26268
530330008001004,7,3,26268
530330008001004,8,1,26268
530330008001004,9,2,26268
530330008001004,11,2,26268
530330008001005,2,2,26269
530330008001005,7,1,26269
530330008001005,11,2,26269
530330008001006,3,1,26270
530330008001006,4,3,26270
530330008001006,9,2,26270
530330008001007,3,1,26271
530330008001007,9,0,26271
530330008001008,3,2,26272
530330008001008,5,2,26272
530330008001008,7,2,26272
530330008001008,8,2,26272
530330008001008,9,3,26272
530330008001008,11,4,26272
530330008001009,2,1,26273
530330008001009,3,4,26273
530330008001009,7,1,26273
530330008001009,11,1,26273
530330008001011,4,1,4176
530330008001011,7,2,4176
530330008001011,8,1,4176
530330008001011,11,2,4176
530330008001012,2,1,19085
530330008001012,7,13,19085
530330008001012,8,1,19085
530330008001013,7,5,26278
530330008001013,8,1,26278
530330008001013,9,1,26278
530330008001013,11,1,26278
530330008001014,7,2,19081
530330008001014,9,0,19081
530330008001014,10,1,19081
530330008001014,11,2,19081
530330008001015,3,1,19080
530330008001015,7,2,19080
530330008001015,8,1,19080
530330008001015,9,2,19080
530330008001015,11,1,19080
530330008001017,5,1,19083
530330008001017,8,1,19083
530330008001017,10,1,19083
530330008001017,11,4,19083
530330008001018,7,1,19082
530330008002000,7,2,18988
530330008002000,8,2,18988
530330008002000,11,1,18988
530330008002003,9,1,18990
530330008002003,11,1,18990
530330008002004,5,1,19454
530330008002004,7,2,19454
530330008002006,2,3,19452
530330008002006,5,1,19452
530330008002006,9,2,19452
530330008002006,10,1,19452
530330008002007,7,1,19451
530330008002007,8,1,19451
530330008002008,7,5,19450
530330008002008,9,3,19450
530330008002008,11,1,19450
530330008002009,7,2,19436
530330008002009,8,2,19436
530330008002009,9,3,19436
530330008002009,11,0,19436
530330008002010,11,1,19446
530330008002011,2,2,19445
530330008002011,7,2,19445
530330008002011,11,1,19445
530330008002012,7,1,19447
530330008002012,9,1,19447
530330008002012,11,2,19447
530330008002014,1,1,14363
530330008002014,2,4,14363
530330008002014,3,1,14363
530330008002014,4,7,14363
530330008002014,7,3,14363
530330008002014,8,1,14363
530330008002014,9,5,14363
530330008002014,11,3,14363
530330008002014,13,71,14363
530330008002015,7,1,14366
530330008002016,2,6,14367
530330008002016,4,1,14367
530330008002016,9,5,14367
530330008002017,2,6,14370
530330008002017,7,3,14370
530330008002017,11,0,14370
530330008002018,2,10,14365
530330008002018,3,2,14365
530330008002018,5,1,14365
530330008002018,7,4,14365
530330008002018,11,0,14365
530330008002019,1,1,19449
530330008002019,7,2,19449
530330008002019,9,0,19449
530330008002019,11,1,19449
530330009001001,4,1,14371
530330009001001,7,6,14371
530330009001001,9,1,14371
530330009001001,11,2,14371
530330009001002,7,2,26265
530330009001002,11,9,26265
530330009001003,2,2,26274
530330009001003,7,3,26274
530330009001004,7,3,26276
530330009001005,2,2,26277
530330009001006,3,1,14364
530330009001006,4,2,14364
530330009001006,7,11,14364
530330009001006,9,8,14364
530330009001006,11,6,14364
530330009001007,7,1,19087
530330009001008,4,3,18986
530330009001008,7,2,18986
530330009001010,2,2,4177
530330009001010,4,3,4177
530330009001010,7,11,4177
530330009001010,8,1,4177
530330009001010,9,1,4177
530330009001010,11,6,4177
530330009001011,7,2,19443
530330009001011,8,1,19443
530330009001011,11,1,19443
530330009001012,8,10,19444
530330009001012,11,1,19444
530330009001013,2,4,19437
530330009001013,8,1,19437
530330009001013,9,5,19437
530330009001013,11,1,19437
530330009001014,11,0,18987
530330009001015,5,1,19441
530330009001015,7,2,19441
530330009001015,11,1,19441
530330009001016,2,1,19442
530330009001016,7,5,19442
530330009001016,11,1,19442
530330009001018,7,1,19440
530330009001018,11,2,19440
530330009001019,4,1,19439
530330009001019,7,2,19439
530330009002001,7,3,17465
530330009002001,9,0,17465
530330009002005,9,1,14369
530330009002006,7,5,23807
530330009002006,8,1,23807
530330009002006,9,1,23807
530330009002008,9,1,14362
530330009002009,7,2,14368
530330009002009,11,1,14368
530330009002010,7,1,19431
530330009002015,4,2,19432
530330009002015,5,2,19432
530330009002015,7,5,19432
530330009002016,2,5,19430
530330009002017,9,6,19428
530330009002018,7,1,19427
530330009002018,11,1,19427
530330009002020,7,1,17467
530330009002020,11,1,17467
530330009002023,2,28,18468
530330009002023,5,1,18468
530330009002023,7,10,18468
530330009002023,8,1,18468
530330009002023,11,1,18468
530330009002024,3,1,19433
530330009002024,7,6,19433
530330009002024,8,1,19433
530330009002025,2,2,19429
530330009002025,7,1,19429
530330009002026,11,2,19435
530330009002028,11,1,20655
530330010001000,7,1,4015
530330010001001,7,22,4014
530330010001001,9,51,4014
530330010001001,10,6,4014
530330010001001,11,2,4014
530330010001002,13,229,4017
530330010001003,2,4,4016
530330010001004,4,1,26510
530330010001004,5,1,26510
530330010001004,7,1,26510
530330010001005,4,1,26509
530330010001005,5,6,26509
530330010001005,10,26,26509
530330010001005,11,9,26509
530330010001006,2,2,26512
530330010001007,2,3,19105
530330010001007,3,2,19105
530330010001007,4,3,19105
530330010001007,5,11,19105
530330010001007,7,28,19105
530330010001007,9,124,19105
530330010001007,10,24,19105
530330010001007,11,4,19105
530330010001007,12,45,19105
530330010001008,2,1,14980
530330010001008,3,1,14980
530330010001008,4,1,14980
530330010001008,5,1,14980
530330010001008,7,6,14980
530330010001008,8,1,14980
530330010001008,9,1,14980
530330010001008,10,1,14980
530330010001008,11,2,14980
530330010001009,2,19,14977
530330010001009,4,7,14977
530330010001009,5,5,14977
530330010001009,7,3,14977
530330010001009,8,7,14977
530330010001009,11,2,14977
530330010001010,2,3,26511
530330010001010,3,2,26511
530330010001010,4,2,26511
530330010001010,7,3,26511
530330010001011,7,3,27673
530330010001011,10,1,27673
530330010002000,8,1,14978
530330010002000,11,19,14978
530330010002000,12,61,14978
530330010002000,13,182,14978
530330010002001,2,4,14979
530330010002001,4,1,14979
530330010002001,5,7,14979
530330010002001,7,13,14979
530330010002001,9,3,14979
530330010002001,11,6,14979
530330010002002,4,2,14983
530330010002002,5,3,14983
530330010002002,7,5,14983
530330010002002,9,2,14983
530330010002002,11,1,14983
530330010002003,2,2,13696
530330010002003,5,1,13696
530330010002003,7,3,13696
530330010002003,11,3,13696
530330010002004,2,4,13700
530330010002005,9,1,13701
530330010002006,3,1,13702
530330010002006,7,3,13702
530330010002006,11,2,13702
530330010002007,7,10,13697
530330010002007,8,127,13697
530330010002007,11,1,13697
530330010002008,2,2,13698
